image,conf,area,aspect_ratio,extent,solidity,circularity,compactness,rectangularity,eccentricity,vertex_count,bbox_w,bbox_h,best_iou_drone,best_iou_bird,label_bird_fp,label_true_drone,label_other_fp
BT (303).jpg,0.653850793838501,26827.5,1.10727969348659,0.3556655928091318,0.7077655687319447,0.32198345146831076,0.025622628947485498,0.3556655928091318,0.884144244005773,10.0,289.0,261.0,0.8245029843286784,0.0,0,1,0
BT (304).jpg,0.6283016204833984,17029.0,1.7465753424657535,0.45739994627988184,0.7075516775734912,0.37877658091546373,0.030142082590071607,0.45739994627988184,0.8573787265695288,9.0,255.0,146.0,0.9143146433354974,0.0,0,1,0
BT (305).jpg,0.6261049509048462,28362.0,1.043010752688172,0.34933303772678564,0.7158144465196103,0.3320875705935709,0.026426689199672754,0.34933303772678564,0.8968693296162996,10.0,291.0,279.0,0.9603211221861352,0.0,0,1,0
BT (306).jpg,0.6950820088386536,28097.5,1.032258064516129,0.34968015730784546,0.7157231102337133,0.3248472539236075,0.025850523105885093,0.34968015730784546,0.8878578697085248,10.0,288.0,279.0,0.9749432122762487,0.0,0,1,0
BT (307).jpg,0.8110932111740112,15011.0,1.8266666666666667,0.36523114355231145,0.42976981218506644,0.16816409512942934,0.013382073495212189,0.36523114355231145,0.7764915222309815,11.0,274.0,150.0,0.9170434143627143,0.0,0,1,0
BT (307).jpg,0.311241090297699,19134.0,1.6887417218543046,0.49692247760031166,0.7329209200773754,0.3860528622977822,0.03072111066473336,0.49692247760031166,0.820854444872485,8.0,255.0,151.0,0.980486895943201,0.0,0,1,0
BT (308).jpg,0.6123214364051819,16228.5,1.6833333333333333,0.29755225522552253,0.4535444293838995,0.1732004495047579,0.013782853842210209,0.29755225522552253,0.8434910210060239,10.0,303.0,180.0,0.9053900786665775,0.0,0,1,0
BT (308).jpg,0.5501009821891785,33147.0,1.4966216216216217,0.25278353974742235,0.4870118421439276,0.1594906561166246,0.012691863148965215,0.25278353974742235,0.8698990918568521,14.0,443.0,296.0,0.8997109595747075,0.0,0,1,0
BT (309).jpg,0.6691925525665283,30321.5,1.1056338028169015,0.3400186148739571,0.7078013025514134,0.31548555785188165,0.025105543003115523,0.3400186148739571,0.8914300774604221,9.0,314.0,284.0,0.9080553969948811,0.0,0,1,0
BT (31).jpg,0.9262967109680176,28386.5,0.9196787148594378,0.497825362585714,0.8256329712199875,0.534347189352378,0.04252199825634591,0.497825362585714,0.7836768126314829,7.0,229.0,249.0,0.0,0.9570926691545605,1,0,0
BT (310).jpg,0.6335012316703796,34470.5,1.088135593220339,0.3640160515338719,0.5344346423975566,0.22234435553139745,0.017693601625701844,0.3640160515338719,0.7271663945450273,9.0,321.0,295.0,0.95703289671777,0.0,0,1,0
BT (311).jpg,0.5621682405471802,44745.5,1.0939597315436242,0.4605910569440441,0.46356384356384356,0.07456969216829604,0.005934067556712654,0.4605910569440441,0.46585767410586576,12.0,326.0,298.0,0.9788434152740871,0.0,0,1,0
BT (312).jpg,0.42703747749328613,20724.5,1.4240837696335078,0.3989163073606406,0.7435731840769244,0.3540139800072416,0.028171537420893917,0.3989163073606406,0.8949276088907234,8.0,272.0,191.0,0.9266047540741063,0.0,0,1,0
BT (313).jpg,0.664517343044281,26149.0,1.3017241379310345,0.3732159168759991,0.7041036135494642,0.3318701253305536,0.026409385455442188,0.3732159168759991,0.8425423750414047,10.0,302.0,232.0,0.9177569399636683,0.0,0,1,0
BT (314).jpg,0.7750998735427856,27935.0,1.0212014134275618,0.3415579493073471,0.71681506761438,0.32026888455015373,0.025486188047342238,0.3415579493073471,0.8988666115622237,10.0,289.0,283.0,0.9508232499188662,0.0,0,1,0
BT (315).jpg,0.756463348865509,28196.5,1.0211267605633803,0.34235672656629434,0.7108570420138407,0.3218864296934446,0.02561490819995675,0.34235672656629434,0.899452770151862,10.0,290.0,284.0,0.9625849564123741,0.0,0,1,0
BT (316).jpg,0.668492317199707,30013.5,1.1060070671378093,0.33883313200645754,0.7118698338531598,0.3125568903428413,0.02487248704774732,0.33883313200645754,0.8965306325434012,9.0,313.0,283.0,0.9648245444531599,0.0,0,1,0
BT (317).jpg,0.8854998350143433,13702.5,0.508130081300813,0.445609756097561,0.7834252880134931,0.38241099191254524,0.030431299827778126,0.445609756097561,0.9090576487376942,6.0,125.0,246.0,0.9850839220740971,0.0,0,1,0
BT (318).jpg,0.8782477378845215,13913.0,0.5040322580645161,0.4488064516129032,0.7873129049599638,0.3794614576401487,0.030196583348142694,0.4488064516129032,0.9173049941584328,6.0,125.0,248.0,0.9644191795515202,0.0,0,1,0
BT (319).jpg,0.8783743977546692,13907.0,0.5020080321285141,0.4468112449799197,0.7911819086900868,0.38325651543144634,0.030498584451544908,0.4468112449799197,0.919025399956354,6.0,125.0,249.0,0.9600408663102996,0.0,0,1,0
BT (32).jpg,0.9281367659568787,29856.0,0.8181818181818182,0.44611798457952306,0.7726108221411381,0.39868016251762206,0.03172595928867983,0.44611798457952306,0.7739945222739224,8.0,234.0,286.0,0.0,0.9585762449120244,1,0,0
BT (320).jpg,0.8780322670936584,13999.5,0.504,0.44442857142857145,0.7830135913641703,0.37451799471404856,0.029803195067802518,0.44442857142857145,0.911603168552358,6.0,126.0,250.0,0.9524853584307329,0.0,0,1,0
BT (321).jpg,0.8710691928863525,13734.0,0.5040322580645161,0.4430322580645161,0.7798092209856916,0.3745794336994406,0.02980808422691436,0.4430322580645161,0.9178109910342634,6.0,125.0,248.0,0.9675472789604845,0.0,0,1,0
BT (322).jpg,0.8733521103858948,13824.5,0.516260162601626,0.4424972793035017,0.7726637603398167,0.37548149504463396,0.029879867987944182,0.4424972793035017,0.9095039125523159,6.0,127.0,246.0,0.9708355820908385,0.0,0,1,0
BT (323).jpg,0.8699667453765869,13875.5,0.508130081300813,0.45123577235772355,0.7897043339688683,0.38549675613507667,0.030676857142394123,0.45123577235772355,0.9212192848812347,6.0,125.0,246.0,0.9676193979455701,0.0,0,1,0
BT (324).jpg,0.8709776401519775,12848.5,0.6289592760180995,0.41825905791204143,0.7719830564484633,0.3907294547645645,0.031093262068690706,0.41825905791204143,0.8705410948397787,6.0,139.0,221.0,0.9032959314145642,0.0,0,1,0
BT (325).jpg,0.8704929351806641,13286.5,0.8784530386740331,0.46167344244066855,0.8282579559268148,0.47311401524158997,0.03764921708587657,0.46167344244066855,0.8156225337171898,7.0,159.0,181.0,0.8944481391413613,0.0,0,1,0
BT (326).jpg,0.8401340842247009,13033.0,0.88268156424581,0.46082313839191,0.8270457213567282,0.47455077508937354,0.03776355080178193,0.46082313839191,0.8109894673416307,6.0,158.0,179.0,0.8461920468010427,0.0,0,1,0
BT (327).jpg,0.8406215906143188,13003.0,0.8770949720670391,0.46269081592712524,0.836340247628236,0.4794082496053288,0.03815009634186052,0.46269081592712524,0.8212204168707248,7.0,157.0,179.0,0.8552148944070709,0.0,0,1,0
BT (328).jpg,0.8572196364402771,12643.5,1.0248447204968945,0.4759457933370977,0.8555912705126036,0.5154984627176076,0.04102206424889006,0.4759457933370977,0.7784293707981917,7.0,165.0,161.0,0.9588046806002714,0.0,0,1,0
BT (329).jpg,0.8523016571998596,12723.0,0.9695121951219512,0.487919926369075,0.8434765314240255,0.5232252881296561,0.041636945478257845,0.487919926369075,0.7457865829434467,8.0,159.0,164.0,0.8894236739484572,0.0,0,1,0
BT (33).jpg,0.9232008457183838,28335.0,0.7075471698113207,0.3960167714884696,0.7236623675137275,0.36037666509726707,0.02867786381260125,0.3960167714884696,0.8704362633256105,7.0,225.0,318.0,0.0,0.971594658568509,1,0,0
BT (330).jpg,0.809575080871582,12080.0,0.9192546583850931,0.5069665939231157,0.8549186128803963,0.5575021706020182,0.04436461311788601,0.5069665939231157,0.7066252141554125,8.0,148.0,161.0,0.8069920815506134,0.0,0,1,0
BT (331).jpg,0.8403211832046509,10636.0,0.8235294117647058,0.5517169830895321,0.892656315568611,0.6114642656806604,0.04865878020356632,0.5517169830895321,0.6650474416887798,8.0,126.0,153.0,0.953456659717782,0.0,0,1,0
BT (332).jpg,0.8259187936782837,10550.0,0.8116883116883117,0.548051948051948,0.8865918736081349,0.5992476121291398,0.047686609803183504,0.548051948051948,0.6718756569028248,8.0,125.0,154.0,0.9561717523586212,0.0,0,1,0
BT (333).jpg,0.8388000726699829,10568.5,0.8235294117647058,0.548215582529308,0.8868423260887808,0.6112761564900929,0.04864381094980641,0.548215582529308,0.6564953766462724,8.0,126.0,153.0,0.9602768923649028,0.0,0,1,0
BT (334).jpg,0.8355441093444824,11056.0,0.8089171974522293,0.5544911981543709,0.8884960019287178,0.6165501146884831,0.04906349920827332,0.5544911981543709,0.6686265142883034,8.0,127.0,157.0,0.9713404532836251,0.0,0,1,0
BT (335).jpg,0.8400800824165344,11291.0,0.810126582278481,0.5582970727848101,0.8939825811559778,0.6131590970290557,0.04879365059696843,0.5582970727848101,0.6735936087629646,9.0,128.0,158.0,0.8857205967969217,0.0,0,1,0
BT (336).jpg,0.8394395112991333,11290.5,0.7888198757763976,0.5521836944295007,0.8768298838970217,0.6083183342375457,0.04840843493366637,0.5521836944295007,0.6798272264261509,9.0,127.0,161.0,0.9210084244914015,0.0,0,1,0
BT (337).jpg,0.8396241068840027,11148.0,0.782608695652174,0.5495415557527359,0.8769666456891126,0.6079928939914749,0.048382537221744765,0.5495415557527359,0.7006217204939139,9.0,126.0,161.0,0.8709150026752732,0.0,0,1,0
BT (338).jpg,0.5874707698822021,151125.0,0.9306930693069307,0.9948717611122815,1.0,0.7843808687719442,0.062419046265885084,0.9948717611122815,0.0,4.0,376.0,404.0,0.7570065883927621,0.0,0,1,0
BT (339).jpg,0.3307989835739136,35850.0,0.5942408376963351,0.4134280508337754,0.632643337392133,0.23185580913910792,0.018450499054530025,0.4134280508337754,0.9190555273481688,7.0,227.0,382.0,0.6344885681149609,0.0,0,1,0
BT (34).jpg,0.9306403398513794,27285.0,0.9385245901639344,0.48831340826114966,0.8172954514819751,0.4890782898291773,0.03891961369262205,0.48831340826114966,0.8029813649677888,6.0,229.0,244.0,0.0,0.9632907826860135,1,0,0
BT (340).jpg,0.44086506962776184,108466.0,0.6736596736596736,0.8748598575588195,0.8799487279335411,0.2762350391853371,0.021982085970764897,0.8748598575588195,0.5569492398422453,10.0,289.0,429.0,0.8182596589564511,0.0,0,1,0
BT (341).jpg,0.44127604365348816,169511.0,0.6706349206349206,0.9950631633323941,1.0,0.7547257827418643,0.06005916950113377,0.9950631633323941,0.0,4.0,338.0,504.0,0.8027844576072639,0.0,0,1,0
BT (342).jpg,0.548277735710144,176852.0,0.7252525252525253,0.9951999099631411,1.0,0.7653862548941212,0.060907502920496355,0.9951999099631411,0.0,4.0,359.0,495.0,0.6574363200742306,0.0,0,1,0
BT (343).jpg,0.5077728629112244,116254.5,0.7834549878345499,0.8784399510359523,0.8833257351265101,0.30255460420706176,0.02407653040738291,0.8784399510359523,0.5394439024842861,9.0,322.0,411.0,0.8737580230108813,0.0,0,1,0
BT (344).jpg,0.5254853367805481,168210.0,0.8497757847533632,0.99512524107576,1.0,0.7801929346895512,0.06208578106060716,0.99512524107576,0.0,4.0,379.0,446.0,0.6882718446488796,0.0,0,1,0
BT (345).jpg,0.5334299802780151,174924.0,0.8565121412803532,0.9952208643408207,1.0,0.7806841298051074,0.06212486912593883,0.9952208643408207,0.0,4.0,388.0,453.0,0.6631637351281512,0.0,0,1,0
BT (345).jpg,0.27641919255256653,4976.5,1.2769230769230768,0.9224281742354031,0.9820424272323631,0.7643202809790219,0.060822675411598096,0.9224281742354031,0.9336024354930063,4.0,83.0,65.0,0.0,0.0,0,0,1
BT (346).jpg,0.46573013067245483,48300.5,0.8005464480874317,0.45040470728659615,0.45517127644536587,0.04377466281070497,0.0034834769842523278,0.45040470728659615,0.563398755165608,15.0,293.0,366.0,0.6923011513962728,0.0,0,1,0
BT (347).jpg,0.4695613384246826,76955.5,0.6888361045130641,0.6303177983454828,0.634004778381941,0.09317566093730216,0.007414683507013029,0.6303177983454828,0.6763061758689769,10.0,290.0,421.0,0.6437370955680074,0.0,0,1,0
BT (348).jpg,0.3748163878917694,134352.0,0.7205542725173211,0.9944928051163617,1.0,0.7645684643846758,0.060842425219500416,0.9944928051163617,0.0,4.0,312.0,433.0,0.8410521181177929,0.0,0,1,0
BT (349).jpg,0.4183393716812134,32479.5,0.6946386946386947,0.25405969869057116,0.25698958337454353,0.02247857828945229,0.0017887884242222467,0.25405969869057116,0.6050141266490903,12.0,298.0,429.0,0.7985770170654607,0.0,0,1,0
BT (35).jpg,0.9284853339195251,27135.0,0.9338842975206612,0.49614203174138816,0.8225718443070207,0.5071464513905876,0.04035743230516275,0.49614203174138816,0.8086250715744036,6.0,226.0,242.0,0.0,0.9814533268824227,1,0,0
BT (350).jpg,0.5048062801361084,38116.0,0.7626666666666667,0.3553939393939394,0.3614826897817314,0.028645766878969213,0.0022795576987230223,0.3553939393939394,0.538416311394262,9.0,286.0,375.0,0.9057180235504821,0.0,0,1,0
BT (351).jpg,0.516437828540802,45225.5,0.640661938534279,0.39452426439158006,0.3969238195541513,0.02647807567167154,0.0021070583133538916,0.39452426439158006,0.7423306708967157,16.0,271.0,423.0,0.8176386346938429,0.0,0,1,0
BT (352).jpg,0.2987014055252075,7068.5,1.0116279069767442,0.9447340283346699,0.989016370505107,0.7921081722223422,0.06303396553633549,0.9447340283346699,0.9319849063370115,4.0,87.0,86.0,0.0,0.0,0,0,1
BT (353).jpg,0.788123607635498,1528.5,0.7205882352941176,0.45873349339735897,0.7952653485952134,0.44933948155475906,0.03575729980789388,0.45873349339735897,0.9181034359961301,7.0,49.0,68.0,0.9358555052455535,0.0,0,1,0
BT (353).jpg,0.7495245933532715,1290.5,0.7164179104477612,0.40127487562189057,0.7092607859302006,0.4117055566981093,0.03276248722345151,0.40127487562189057,0.860181025563943,6.0,48.0,67.0,0.8269097143350855,0.0,0,1,0
BT (353).jpg,0.7192708253860474,2986.0,0.2838709677419355,0.4378299120234604,0.701268201033349,0.27610034299972164,0.02197136718888658,0.4378299120234604,0.9682191893870727,10.0,44.0,155.0,0.930226012623348,0.0,0,1,0
BT (353).jpg,0.6445638537406921,1288.0,0.5873015873015873,0.5525525525525525,0.8393613554903877,0.5244148184339029,0.04173160529219588,0.5525525525525525,0.9219082835348418,7.0,37.0,63.0,0.803677211639703,0.0,0,1,0
BT (353).jpg,0.6218974590301514,2317.5,0.23170731707317074,0.37187098844672656,0.71220036877689,0.20835310456176498,0.016580213249773594,0.37187098844672656,0.9815190409220023,6.0,38.0,164.0,0.8460607498692952,0.0,0,1,0
BT (353).jpg,0.4980149269104004,4527.5,0.5407407407407407,0.45941146626078133,0.6125693410905155,0.2653565926926036,0.02111640670452519,0.45941146626078133,0.8864742931497177,11.0,73.0,135.0,0.7835402317596208,0.0,0,1,0
BT (354).jpg,0.6006500720977783,98784.0,0.8753709198813057,0.9936528692853192,1.0,0.7819075048934596,0.062222222222222186,0.9936528692853192,0.0,4.0,295.0,337.0,0.513241498107002,0.0,0,1,0
BT (355).jpg,0.5637162327766418,74812.0,0.7452830188679245,0.9926492052118993,1.0,0.7685477850565536,0.06115908949703895,0.9926492052118993,0.0,4.0,237.0,318.0,0.6944321015899326,0.0,0,1,0
BT (356).jpg,0.30462712049484253,83580.0,0.5288220551378446,0.9927662758792717,1.0,0.7103053421134731,0.05652430315096949,0.9927662758792717,0.0,4.0,211.0,399.0,0.40877291849913,0.0,0,0,1
BT (359).jpg,0.3482622504234314,87216.0,0.8738170347003155,0.9932467059185277,1.0,0.7818125253249617,0.062214663988312595,0.9932467059185277,0.0,4.0,277.0,317.0,0.376406189723971,0.0,0,0,1
BT (36).jpg,0.9293328523635864,29878.5,0.7406340057636888,0.3350396393769834,0.6461473584048788,0.3002124117904733,0.023890144656996695,0.3350396393769834,0.8956636374363264,9.0,257.0,347.0,0.0,0.9835646675460415,1,0,0
BT (37).jpg,0.9298730492591858,29359.0,0.7277936962750716,0.3311937368860411,0.6440637065637066,0.30623950832492186,0.024369765759971455,0.3311937368860411,0.9057434120373508,9.0,254.0,349.0,0.0,0.9700170741887041,1,0,0
BT (38).jpg,0.9227772355079651,29498.0,0.7154929577464789,0.3271376289231452,0.6377601210745365,0.30344103127872024,0.024147070032455357,0.3271376289231452,0.8985505044542117,8.0,254.0,355.0,0.0,0.98295443315653,1,0,0
BT (39).jpg,0.9087167382240295,29090.0,0.702247191011236,0.32685393258426965,0.6356524779302508,0.30911991806949574,0.024598981484460956,0.32685393258426965,0.9113437873318473,9.0,250.0,356.0,0.0,0.9857792002224074,1,0,0
BT (4).jpg,0.8590171933174133,20336.5,0.5733333333333334,0.7006546080964685,0.9708781896736925,0.7203335954803283,0.057322326197925835,0.7006546080964685,0.8166555129949367,8.0,129.0,225.0,0.0,0.9109847277681873,1,0,0
BT (40).jpg,0.9098811149597168,28961.0,0.6985915492957746,0.3289527487505679,0.6334288401391046,0.31077884715153614,0.024730994866283766,0.3289527487505679,0.8993729952162767,9.0,248.0,355.0,0.0,0.9723981074290008,1,0,0
BT (41).jpg,0.9037840366363525,28714.5,0.6929577464788732,0.3288045345242185,0.6370877383712545,0.31308196826523466,0.02491427142117598,0.3288045345242185,0.9074621346543972,8.0,246.0,355.0,0.0,0.9755598427960671,1,0,0
BT (42).jpg,0.9066044688224792,28697.5,0.6910112359550562,0.3276868091714625,0.6375522083000089,0.31426694817900314,0.025008569126546414,0.3276868091714625,0.9005900792044954,8.0,246.0,356.0,0.0,0.9723146137474241,1,0,0
BT (43).jpg,0.9075435996055603,28487.5,0.6929577464788732,0.32620519867170505,0.6397157068591895,0.31245031588535654,0.0248640061218893,0.32620519867170505,0.9033470119245379,8.0,246.0,355.0,0.0,0.9728999609568305,1,0,0
BT (44).jpg,0.9107144474983215,27278.5,0.6376811594202898,0.35940052700922265,0.6866748058551811,0.3413132425116264,0.027160844844224062,0.35940052700922265,0.9233141703329609,6.0,220.0,345.0,0.0,0.9832038805089967,1,0,0
BT (45).jpg,0.9131799340248108,27310.0,0.6424418604651163,0.3592286646322214,0.6838099053532977,0.34243895200425056,0.027250425959342364,0.3592286646322214,0.9267765660293998,6.0,221.0,344.0,0.0,0.9755879719819743,1,0,0
BT (46).jpg,0.9133297801017761,27320.5,0.6443148688046647,0.36041449546851706,0.6855232288255737,0.3421700529916755,0.02722902765582044,0.36041449546851706,0.9308847067462268,6.0,221.0,343.0,0.0,0.9776447914730393,1,0,0
BT (47).jpg,0.9184790849685669,28115.5,0.6560693641618497,0.35796771154286877,0.6707821875484618,0.3368735965140194,0.026807549041175407,0.35796771154286877,0.9027081391610523,6.0,227.0,346.0,0.0,0.9739853541838749,1,0,0
BT (48).jpg,0.915732204914093,28029.5,0.6580459770114943,0.35172288309993477,0.6655941299392097,0.33292058668427443,0.02649297851392803,0.35172288309993477,0.8990950590505308,6.0,229.0,348.0,0.0,0.9329069407981154,1,0,0
BT (49).jpg,0.9182895421981812,28238.0,0.6638176638176638,0.3452795813310835,0.6562627095994515,0.32329740476773705,0.0257271900287833,0.3452795813310835,0.9061846693779674,8.0,233.0,351.0,0.0,0.9547027215052084,1,0,0
BT (5).jpg,0.7436990141868591,28232.0,0.5898203592814372,0.42907079242530166,0.7476991935590662,0.3747558152673595,0.02982212022611669,0.42907079242530166,0.9079729282406169,9.0,197.0,334.0,0.0,0.8301688831269239,1,0,0
BT (50).jpg,0.9219586849212646,28201.0,0.6638176638176638,0.34482716456965384,0.6559134783114315,0.3235971273347346,0.025751041192830226,0.34482716456965384,0.9084258185363846,8.0,233.0,351.0,0.0,0.9550926213678129,1,0,0
BT (51).jpg,0.9178797602653503,28262.0,0.6666666666666666,0.3440962329851219,0.6538194605098783,0.323061064866866,0.025708382697046558,0.3440962329851219,0.91082262306398,9.0,234.0,351.0,0.0,0.957162234354734,1,0,0
BT (52).jpg,0.9179625511169434,28176.0,0.6609686609686609,0.3460064839375184,0.6551796302755494,0.3241235261257976,0.025792930677647864,0.3460064839375184,0.9172941723532746,8.0,232.0,351.0,0.0,0.9601402337781233,1,0,0
BT (53).jpg,0.9224409461021423,28605.5,0.7345132743362832,0.3388835578301406,0.6673159693466927,0.3230412940451663,0.025706809385045312,0.3388835578301406,0.9158077307931621,9.0,249.0,339.0,0.0,0.9401032186351878,1,0,0
BT (54).jpg,0.9202467799186707,28593.5,0.7286135693215339,0.3414842415773948,0.6682832201745877,0.3239225241025518,0.025776935444862342,0.3414842415773948,0.9060781104881293,8.0,247.0,339.0,0.0,0.9798265507909014,1,0,0
BT (55).jpg,0.9163103699684143,28622.5,0.7351190476190477,0.34488263929053403,0.6755289647278176,0.32975614024545613,0.026241159867484293,0.34488263929053403,0.9084190858077722,8.0,247.0,336.0,0.0,0.9135205637802576,1,0,0
BT (56).jpg,0.9159052968025208,26436.5,0.8153310104529616,0.39364632657315585,0.783373336889205,0.4025444462641913,0.03203346921856791,0.39364632657315585,0.9162052925665705,6.0,234.0,287.0,0.0,0.9030675088705924,1,0,0
BT (57).jpg,0.916735053062439,25260.5,0.8111111111111111,0.4272027735498055,0.786759896595758,0.37607462085752186,0.02992706744044247,0.4272027735498055,0.89458942548598,8.0,219.0,270.0,0.0,0.9316751891642322,1,0,0
BT (58).jpg,0.8641876578330994,21325.0,0.7265625,0.4478536626344086,0.8253667221426636,0.4884881008565145,0.038872647946443226,0.4478536626344086,0.8716320523073625,7.0,186.0,256.0,0.0,0.9118612371806925,1,0,0
BT (59).jpg,0.6622183918952942,105908.0,1.040625,0.9938813813813814,1.0,0.7850849685498331,0.06247507674592553,0.9938813813813814,0.0,4.0,333.0,320.0,0.0,0.7527254937773038,1,0,0
BT (6).jpg,0.8131663799285889,19562.0,0.6153846153846154,0.7347506009615384,0.9733548948874238,0.7649054905586534,0.0608692449102702,0.7347506009615384,0.807933893129139,7.0,128.0,208.0,0.0,0.9013656108799477,1,0,0
BT (60).jpg,0.6565256118774414,88506.0,1.0033557046979866,0.9933110367892977,1.0,0.7853959449152411,0.06249982345879524,0.9933110367892977,0.0,4.0,299.0,298.0,0.0,0.8236519133750827,1,0,0
BT (61).jpg,0.6486280560493469,162840.0,0.7700650759219089,0.9950200116097889,1.0,0.7720797404610983,0.061440153577745696,0.9950200116097889,0.0,4.0,355.0,461.0,0.0,0.6316917396268431,1,0,0
BT (62).jpg,0.6421235203742981,102038.0,0.9602446483180428,0.9937669218333041,1.0,0.7850730949106103,0.06247413187173813,0.9937669218333041,0.0,4.0,314.0,327.0,0.0,0.630179625219779,1,0,0
BT (63).jpg,0.7495982646942139,95206.0,0.7272727272727273,0.9934677352032724,1.0,0.7656920836548348,0.060931839999999966,0.9934677352032724,0.0,4.0,264.0,363.0,0.0,0.48214222596522693,0,0,1
BT (64).jpg,0.8092682957649231,85425.0,0.7619047619047619,0.9931291852678571,1.0,0.7709582086552947,0.06135090491238146,0.9931291852678571,0.0,4.0,256.0,336.0,0.0,0.7311355942255673,1,0,0
BT (65).jpg,0.6583276987075806,111825.0,1.1265822784810127,0.9940353434788792,1.0,0.7825987936905293,0.06227723323680104,0.9940353434788792,0.0,4.0,356.0,316.0,0.0,0.6342519759891247,1,0,0
BT (66).jpg,0.6676478981971741,108120.0,1.0689655172413792,0.9939418453929527,1.0,0.7845201857570802,0.06243013275930559,0.9939418453929527,0.0,4.0,341.0,319.0,0.0,0.6967818035675856,1,0,0
BT (67).jpg,0.5559219121932983,108108.0,1.13915857605178,0.9939320388349514,1.0,0.7820542427467131,0.06223389924956419,0.9939320388349514,0.0,4.0,352.0,309.0,0.0,0.7231386267396293,1,0,0
BT (68).jpg,0.6308530569076538,84019.0,1.0638297872340425,0.9931323877068557,1.0,0.7846417157014294,0.06243980380499401,0.9931323877068557,0.0,4.0,300.0,282.0,0.0,0.9015224230993139,1,0,0
BT (69).jpg,0.6625702977180481,99620.0,1.1598639455782314,0.9936760628004868,1.0,0.7810682602981743,0.06215543725932078,0.9936760628004868,0.0,4.0,341.0,294.0,0.0,0.8630669191860817,1,0,0
BT (7).jpg,0.6895720958709717,24644.5,0.4126984126984127,0.4179300637633971,0.7567206570967989,0.3394871440541905,0.027015528546187353,0.4179300637633971,0.9583452196431755,9.0,156.0,378.0,0.0,0.797825951380436,1,0,0
BT (70).jpg,0.6630526781082153,97862.0,1.1394557823129252,0.993623718143974,1.0,0.7820398400158837,0.06223275311666142,0.993623718143974,0.0,4.0,335.0,294.0,0.0,0.8796543447289075,1,0,0
BT (71).jpg,0.5023225545883179,82296.0,1.2745098039215685,0.9930135746606334,1.0,0.7738787521097257,0.06158331437602515,0.9930135746606334,0.0,4.0,325.0,255.0,0.0,0.7005090068805973,1,0,0
BT (72).jpg,0.7077770233154297,74907.0,1.099236641221374,0.9927242366412213,1.0,0.7836301910812066,0.0623593092333102,0.9927242366412213,0.0,4.0,288.0,262.0,0.0,0.6812565378733968,1,0,0
BT (73).jpg,0.6972436308860779,72210.0,1.164,0.9925773195876288,1.0,0.780853726634973,0.062138365212841704,0.9925773195876288,0.0,4.0,291.0,250.0,0.0,0.6120126660053296,1,0,0
BT (74).jpg,0.6652515530586243,112309.0,1.697674418604651,0.9938497752291954,1.0,0.7325638642709765,0.058295580064613085,0.9938497752291954,0.0,4.0,438.0,258.0,0.0,0.8065813206696405,1,0,0
BT (75).jpg,0.6862761974334717,101000.0,1.6135458167330676,0.9935566376469431,1.0,0.7418494000985913,0.05903449952772397,0.9935566376469431,0.0,4.0,405.0,251.0,0.0,0.8790569930242044,1,0,0
BT (76).jpg,0.7036185264587402,100161.0,1.2857142857142858,0.9936607142857142,1.0,0.7730492570243199,0.06151730525446877,0.9936607142857142,0.0,4.0,360.0,280.0,0.0,0.9108384210847559,1,0,0
BT (77).jpg,0.6852229833602905,104532.0,1.322695035460993,0.9937824425303747,1.0,0.7701454783202237,0.061286229887267826,0.9937824425303747,0.0,4.0,373.0,282.0,0.0,0.896145418187937,1,0,0
BT (78).jpg,0.6800819635391235,111370.0,1.228476821192053,0.9940022491565663,1.0,0.7770930986522668,0.06183910394655304,0.9940022491565663,0.0,4.0,371.0,302.0,0.0,0.9059412486413133,1,0,0
BT (79).jpg,0.699104905128479,120000.0,1.3322259136212624,0.9941922602132542,1.0,0.7693696294505616,0.06122448979591834,0.9941922602132542,0.0,4.0,401.0,301.0,0.0,0.8310805800921821,1,0,0
BT (8).jpg,0.756240725517273,28398.0,0.49742268041237114,0.3792265370439613,0.5243643480990454,0.20256851534879838,0.016119890266273862,0.3792265370439613,0.9285701277861117,10.0,193.0,388.0,0.0,0.8717028999954032,1,0,0
BT (80).jpg,0.7496145367622375,137862.0,1.2425149700598803,0.9946035639564245,1.0,0.7761635500667481,0.061765132820438357,0.9946035639564245,0.0,4.0,415.0,334.0,0.0,0.8231547088404159,1,0,0
BT (81).jpg,0.7656688094139099,134178.0,1.3012422360248448,0.9945151870024755,1.0,0.7718667091603716,0.06142320108547371,0.9945151870024755,0.0,4.0,419.0,322.0,0.0,0.8111542444856493,1,0,0
BT (82).jpg,0.7345983982086182,137432.0,1.2765957446808511,0.9945867708785642,1.0,0.7737426485382,0.061572483597934775,0.9945867708785642,0.0,4.0,420.0,329.0,0.0,0.8207767052632605,1,0,0
BT (83).jpg,0.7724026441574097,150510.0,1.2564841498559078,0.9948311873727627,1.0,0.7751989230324557,0.0616883702400645,0.9948311873727627,0.0,4.0,436.0,347.0,0.0,0.7772732966533177,1,0,0
BT (84).jpg,0.7658811807632446,137608.0,1.2328358208955223,0.9946008456506812,1.0,0.7768119548677563,0.061816731235040834,0.9946008456506812,0.0,4.0,413.0,335.0,0.0,0.8325931340739892,1,0,0
